Experiment.ID,Library.ID,Library.type,Gene.ID,Anatomical.entity.ID,Anatomical.entity.name,Stage.ID,Stage.name,Sex,Strain,Read.count,TPM,FPKM,Rank,Detection.flag,pValue,State.in.Bgee
GSE30611,ERX011211,single,ENSG00000006757,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,819.80165,12.975977,12.077365,3860,present,3.74362035638452e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000006788,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000006831,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,11037.9556,44.659388,41.566638,1413,present,1.84837804304014e-14,Part of a call
GSE30611,ERX011211,single,ENSG00000006837,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7.41438,0.268337,0.249754,16424,present,7.31254435733528e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000007001,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,662.9996,4.657253,4.334729,7228,present,8.94756033123162e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000007038,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.052075,0.048468,22009,present,0.0379505650585615,Part of a call
GSE30611,ERX011211,single,ENSG00000007047,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,676.42072,8.027964,7.472012,5379,present,5.35381201599639e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000007062,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,158.001948,0.893155,0.831303,12561,present,1.25447509384496e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000007080,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,591.0004,12.414322,11.554606,3976,present,4.81707536759509e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000007129,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,11,0.141235,0.131454,18617,present,0.00425391050981501,Part of a call
GSE30611,ERX011211,single,ENSG00000007168,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3812.594959,11.46366,10.669779,4216,present,7.5571293190595e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000007171,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000007174,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000007202,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7445.97202,25.600098,23.827241,2307,present,6.52921786271386e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000007216,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9,0.0672,0.062546,21177.5,present,0.0230863638919574,Part of a call
GSE30611,ERX011211,single,ENSG00000007237,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,242.276677,0.895368,0.833362,12549,present,1.24272460400656e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000007255,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,344.99945,10.034428,9.339525,4639,present,1.58792858571323e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000007264,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,35.00006,0.3126,0.290952,15923,present,4.61428598654673e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000007306,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000007312,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,55.000009,0.833503,0.775781,12777,present,1.6287789344279e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000007314,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,37,0.078152,0.07274,20682,present,0.0168607129113923,Part of a call
GSE30611,ERX011211,single,ENSG00000007341,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,621.44592,5.381774,5.009076,6719,present,4.32459953723976e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000007350,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000007372,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000007376,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,202.929962,1.813685,1.688083,10463,present,7.11031694004691e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000007384,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,94.99997,1.0598,0.986407,12058,present,6.47920814217095e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000007392,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,694.7703,9.593568,8.929194,4776,present,2.03416548389606e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000007402,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,21.00004,0.073591,0.068495,20885,present,0.019143080499204,Part of a call
GSE30611,ERX011211,single,ENSG00000007516,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,169.692762,1.192593,1.110003,11691,present,4.05776035328376e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000007520,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,699.307,10.542813,9.812703,4484,present,1.20726902790512e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000007541,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,655.00351,5.806176,5.404087,6456,present,2.9347875661783504e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000007545,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,439.001,0.894328,0.832394,12556,present,1.24822214250128e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000007866,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,553.99998,3.447281,3.20855,8274,present,3.87123265786545e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000007908,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1052.9975,4.679136,4.355097,7208,present,8.741206342787381e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000007923,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2090.57906,11.478415,10.683512,4214,present,7.50269781098077e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000007933,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6830.0038,54.744886,50.953696,1164,present,4.74236591246514e-15,Part of a call
GSE30611,ERX011211,single,ENSG00000007944,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,218.9998,1.153249,1.073384,11806,present,4.63948486733289e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000007952,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.01927,0.017935,23660,absent,0.178306750832975,Part of a call
GSE30611,ERX011211,single,ENSG00000007968,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5.00068,0.015224,0.01417,23863,absent,0.23589043509772,Part of a call
GSE30611,ERX011211,single,ENSG00000008018,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6503.9956,140.11002,130.407127,515,present,6.025393807491e-18,Part of a call
GSE30611,ERX011211,single,ENSG00000008056,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,616.9993,8.332035,7.755026,5257,present,4.383104922059129e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000008083,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,380,0.98119,0.913241,12292,present,8.74776238086725e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000008086,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,301.10178,0.336811,0.313486,15695,present,3.66315186116608e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000008118,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,11,0.153878,0.143222,18349,present,0.00341724190692336,Part of a call
GSE30611,ERX011211,single,ENSG00000008128,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,814.440711,6.621509,6.162957,6012,present,1.4854600255810402e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000008130,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5621.99378,34.063258,31.704311,1836,present,1.07755071901804e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000008196,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1,0.002603,0.002422,24509,absent,0.787051585805194,Part of a call
GSE30611,ERX011211,single,ENSG00000008197,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000008226,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,153.03981,0.851754,0.792768,12711,present,1.50135221290303e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000008256,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,307.99986,1.060829,0.987365,12055,present,6.45450208976993e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000008277,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7,0.011242,0.010463,24079,absent,0.322991996809758,Part of a call
GSE30611,ERX011211,single,ENSG00000008282,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3606.003434,26.809889,24.953252,2231,present,4.89893389741979e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000008283,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1579.924649,9.037246,8.411399,4994,present,2.82107205652573e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000008294,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3196.877707,9.374533,8.725329,4870,present,2.30902626839982e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000008300,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5.999999,0.008846,0.008234,24233,absent,0.399866315644579,Part of a call
GSE30611,ERX011211,single,ENSG00000008311,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7488.57091,19.395781,18.052585,2893,present,3.5528970823937097e-12,Part of a call
GSE30611,ERX011211,single,ENSG00000008323,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,52.000031,0.886141,0.824774,12597,present,1.29262428873578e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000008324,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,497,8.332043,7.755032,5256,present,4.38308221484615e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000008382,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,439.36691,7.081438,6.591034,5795,present,1.0438922700915e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000008394,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,53816.02794,1091.174492,1015.608525,85,present,3.048e-25,Part of a call
GSE30611,ERX011211,single,ENSG00000008405,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1131.9995,6.494615,6.04485,6079,present,1.6434071900678901e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000008438,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9,0.289165,0.26914,16177,present,5.84843018583048e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000008441,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1479.00214,4.846756,4.511109,7072,present,7.3327250096768305e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000008513,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9918.00325,25.751611,23.968262,2297,present,6.29440213252123e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000008516,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,71.4167,0.325429,0.302893,15794,present,4.07625348529381e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000008517,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3704.000379,93.587494,87.106377,742,present,1.14202358265593e-16,Part of a call
GSE30611,ERX011211,single,ENSG00000008710,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,698.692218,4.423185,4.116871,7405,present,1.15543959444658e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000008735,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6,0.017352,0.01615,23746,absent,0.202739657151509,Part of a call
GSE30611,ERX011211,single,ENSG00000008838,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1156.99936,9.191214,8.554705,4934,present,2.57253898477615e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000008853,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,189.425637,0.640357,0.596011,13605,present,4.27476459226544e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000008869,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,789,1.696605,1.579112,10645,present,9.46045651553117e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000008952,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,13012.03867,52.604023,48.961092,1212,present,6.205510590754791e-15,Part of a call
GSE30611,ERX011211,single,ENSG00000008988,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,15417.6647,635.521208,591.510122,138,present,3.4263317e-23,Part of a call
GSE30611,ERX011211,single,ENSG00000009307,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,16929.2019,68.252566,63.525943,978,present,1.05050198797997e-15,Part of a call
GSE30611,ERX011211,single,ENSG00000009335,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3806.00474,13.615549,12.672645,3739,present,2.8414639814840397e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000009413,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1140.932761,4.61533,4.29571,7258,present,9.359285059204421e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000009694,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,509.968533,0.581941,0.541641,13915,present,5.99424081599594e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000009709,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000009724,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,8304.8837,109.2948,101.725922,642,present,3.7367397601646e-17,Part of a call
GSE30611,ERX011211,single,ENSG00000009765,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,343.051207,1.374987,1.279767,11275,present,2.27814975966065e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000009780,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,261.116103,1.524798,1.419203,10947,present,1.48419086876813e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000009790,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,66.26088,0.782571,0.728377,12971,present,2.06074261539969e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000009830,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,334.66395,3.389381,3.15466,8340,present,4.19586167259148e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000009844,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2027.996,13.690756,12.742645,3725,present,2.7528388386061898e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000009950,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6150.109407,39.589454,36.847806,1600,present,4.07651123221873e-14,Part of a call
GSE30611,ERX011211,single,ENSG00000009954,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2773.00203,7.211124,6.711739,5734,present,9.48440131204398e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000010017,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1532.7,7.215375,6.715696,5732,present,9.4548959888028e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000010030,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,15.99998,0.181642,0.169063,17756,present,0.00220560377246128,Part of a call
GSE30611,ERX011211,single,ENSG00000010072,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,448.6553,2.318622,2.1580530000000002,9620,present,2.41848959060699e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000010165,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1160.9999,8.571504,7.977911,5164,present,3.76074955090974e-10,Part of a call
GSE30611,ERX011211,single,ENSG00000010219,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,368.63738,11.642715,10.836434,4172,present,6.92575394861303e-11,Part of a call
GSE30611,ERX011211,single,ENSG00000010244,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,4101.05911,27.756431,25.834243,2164,present,3.94389709583402e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000010256,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7490.9953,128.30051,119.415449,560,present,1.1565589576809e-17,Part of a call
GSE30611,ERX011211,single,ENSG00000010270,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,566.0004,5.642687,5.251919,6560,present,3.3974066973279204e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000010278,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1776.03739,26.381663,24.554681,2259,present,5.416138543703899e-13,Part of a call
GSE30611,ERX011211,single,ENSG00000010282,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7,0.193226,0.179845,17532,present,0.00186456259687895,Part of a call
GSE30611,ERX011211,single,ENSG00000010292,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,441.9605,1.969056,1.832695,10191,present,4.98008276750753e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000010295,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,353.999911,2.488449,2.316119,9384,present,1.75914197275997e-7,Part of a call
GSE30611,ERX011211,single,ENSG00000010310,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,14.34955,0.079757,0.074234,20615,present,0.0161437091861265,Part of a call
GSE30611,ERX011211,single,ENSG00000010318,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,126.00009,1.485563,1.382685,11026,present,1.65465087280381e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000010319,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,85,0.273353,0.254422,16363,present,6.92130328676164e-4,Part of a call
