gene_name,family,species_label,container,n_samples,mean_rel_exp,median_rel_exp,max_rel_exp
SLCO1B1,SLCO,Dog,Gonads,2,0.0019189152273281838,0.0019189152273281838,0.0019737086075803946
SLCO1B1,SLCO,Dog,Heart,1,4.160391638099015e-4,4.160391638099015e-4,4.160391638099015e-4
SLCO1B1,SLCO,Dog,Kidney,12,0.03047068142866014,0.02126106709295271,0.06638672858620184
SLCO1B1,SLCO,Dog,Muscle,2,0.0015601460471378562,0.0015601460471378562,0.0024813607403554585
SLCO1B1,SLCO,Dog,Pericentral,28,0.3113696290438836,0.2322516433353373,1
SLCO1B1,SLCO,Dog,Periportal,28,0.3113696290438836,0.2322516433353373,1
SLCO1B1,SLCO,Dog,Spleen,1,7.668389501000741e-4,7.668389501000741e-4,7.668389501000741e-4
SLCO1B1,SLCO,Dog,Undefined,2,0.0056065227597498265,0.0056065227597498265,0.006676622614009944
SLCO1B1,SLCO,Rat,Brain,37,9.647064555137457e-4,3.8398781996604696e-4,0.012118498294396264
SLCO1B1,SLCO,Rat,Caecum,6,6.836925023974952e-4,3.2234825139591415e-4,0.0025840611701861776
SLCO1B1,SLCO,Rat,ColonAscendens,6,6.836925023974952e-4,3.2234825139591415e-4,0.0025840611701861776
SLCO1B1,SLCO,Rat,ColonDescendens,6,6.836925023974952e-4,3.2234825139591415e-4,0.0025840611701861776
SLCO1B1,SLCO,Rat,ColonSigmoid,6,6.836925023974952e-4,3.2234825139591415e-4,0.0025840611701861776
SLCO1B1,SLCO,Rat,ColonTransversum,6,6.836925023974952e-4,3.2234825139591415e-4,0.0025840611701861776
SLCO1B1,SLCO,Rat,Duodenum,3,2.837442489194861e-4,2.4380370267736598e-4,3.679132550327049e-4
SLCO1B1,SLCO,Rat,Esophagus,1,5.927214762780465e-4,5.927214762780465e-4,5.927214762780465e-4
SLCO1B1,SLCO,Rat,Fat,2,0.001383959078609729,0.001383959078609729,0.002084867682439054
SLCO1B1,SLCO,Rat,Gonads,4,0.0011746041031628625,0.0012210400489006288,0.001648069801403082
SLCO1B1,SLCO,Rat,Heart,5,0.001210435365031326,0.0014799849118959998,0.0023123111047815208
SLCO1B1,SLCO,Rat,Kidney,19,0.001531755875330037,3.0449215418410186e-4,0.023254046592253035
SLCO1B1,SLCO,Rat,LargeIntestine,6,6.836925023974952e-4,3.2234825139591415e-4,0.0025840611701861776
SLCO1B1,SLCO,Rat,LowerIleum,1,0.0011070995843140178,0.0011070995843140178,0.0011070995843140178
SLCO1B1,SLCO,Rat,LowerJejunum,1,2.507041587825226e-4,2.507041587825226e-4,2.507041587825226e-4
SLCO1B1,SLCO,Rat,Lung,6,0.07527560659506163,0.04555132728805325,0.28070320682519495
SLCO1B1,SLCO,Rat,Muscle,22,0.0015728987386937699,0.0015150196190516513,0.005062916662866617
SLCO1B1,SLCO,Rat,Myometrium,4,0.024748493455034895,0.02424427114355844,0.038259061073532774
SLCO1B1,SLCO,Rat,Pancreas,2,0.0013036662446066084,0.0013036662446066084,0.0014743779405059288
SLCO1B1,SLCO,Rat,Pericentral,137,0.25578079277830246,0.19142085570747586,1
SLCO1B1,SLCO,Rat,Periportal,137,0.25578079277830246,0.19142085570747586,1
SLCO1B1,SLCO,Rat,Rectum,6,6.836925023974952e-4,3.2234825139591415e-4,0.0025840611701861776
SLCO1B1,SLCO,Rat,Skin,3,9.345142854165009e-4,4.057956866567795e-4,0.0021165434812471136
